,id,amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,source,time
4149,5668609249,0,1.0,1.0,0.5,1.0,1166,752,Houston,TX,RentLingo,2019-12-26 11:04:17
4150,5668616019,0,1.0,1.0,0.5,1.0,1165,752,Eagan,MN,RentLingo,2019-12-26 11:11:48
4151,5668611375,9,1.0,1.0,0.5,1.0,1110,752,Phoenix,AZ,RentLingo,2019-12-26 11:06:54
4152,5668609295,0,1.0,1.0,0.5,1.0,1049,752,Houston,TX,RentLingo,2019-12-26 11:04:20
4153,5668618016,0,1.0,1.0,0.5,1.0,984,752,Hammond,LA,RentLingo,2019-12-26 11:13:47
4154,5668618416,4,1.0,2.0,0.5,0.0,960,752,West Lafayette,IN,RentLingo,2019-12-26 11:14:15
4155,5659287395,8,1.0,1.0,0.5,0.0,953,752,Apex,NC,ListedBuy,2019-12-17 21:39:18
4156,5508816727,0,1.0,1.0,0.5,1.0,953,752,Apex,NC,RentDigs.com,2019-09-17 21:14:55
4157,5668622981,4,1.0,1.0,0.5,1.0,937,752,Gonzales,LA,RentLingo,2019-12-26 11:19:07
4158,5668630781,0,1.0,1.0,0.5,1.0,1680,753,Dallas,TX,RentLingo,2019-12-26 11:28:38
4159,5668630721,4,1.0,1.0,0.5,1.0,1565,753,Dallas,TX,RentLingo,2019-12-26 11:28:34
4160,5668612819,4,1.0,1.0,0.5,1.0,1405,753,Covington,WA,RentLingo,2019-12-26 11:08:23
4161,5668629724,4,1.0,1.0,0.5,0.0,1175,753,Austin,TX,RentLingo,2019-12-26 11:27:20
4162,5664569335,5,1.0,1.0,0.5,0.0,917,753,San Antonio,TX,RentLingo,2019-12-22 11:42:22
4163,5668614823,0,1.0,1.0,0.5,1.0,915,753,West Des Moines,IA,RentLingo,2019-12-26 11:10:32
4164,5668618615,2,1.0,1.0,0.5,1.0,800,753,Neenah,WI,RentLingo,2019-12-26 11:14:30
4165,5668615182,3,1.0,1.0,0.5,1.0,680,753,Independence,MO,RentLingo,2019-12-26 11:10:58
4166,5668639683,5,1.0,1.0,0.5,0.0,2995,754,Oakland,CA,RentLingo,2019-12-26 11:38:52
4167,5668613198,0,1.0,1.0,0.5,1.0,2164,754,Andover,MA,RentLingo,2019-12-26 11:08:44
4168,5508770441,2,1.0,1.0,0.5,0.0,1434,754,Dallas,TX,RentDigs.com,2019-09-17 20:14:27
4169,5668611797,8,1.0,1.0,0.5,1.0,1361,754,Dallas,TX,RentLingo,2019-12-26 11:07:26
4170,5668611351,3,1.0,1.0,0.5,1.0,1085,754,Phoenix,AZ,RentLingo,2019-12-26 11:06:51
4171,5668611063,8,1.0,2.0,0.5,1.0,951,754,Baltimore,MD,RentLingo,2019-12-26 11:06:29
4172,5668616710,3,1.0,1.0,0.5,1.0,931,754,Tucson,AZ,RentLingo,2019-12-26 11:12:25
4173,5668611330,4,1.0,1.0,0.5,0.0,890,754,Bryan,TX,RentLingo,2019-12-26 11:06:50
4174,5508875824,11,1.0,1.0,0.5,1.0,833,754,Cary,NC,RentDigs.com,2019-09-17 22:21:37
4175,5664571138,8,1.0,1.0,0.5,1.0,720,754,Kansas City,MO,RentLingo,2019-12-22 11:44:29
4176,5668617096,1,1.0,1.0,0.5,1.0,2600,755,Yonkers,NY,RentLingo,2019-12-26 11:12:49
4177,5668629433,0,1.0,1.0,0.5,1.0,2570,755,Dallas,TX,RentLingo,2019-12-26 11:26:56
4178,5664575948,0,1.0,1.0,0.5,0.0,1695,755,Garden Grove,CA,RentLingo,2019-12-22 11:50:27
4179,5509257389,6,1.0,1.0,0.5,0.0,1655,755,Wayne,NJ,RentDigs.com,2019-09-18 04:36:10
4180,5509151432,8,1.0,1.0,0.5,0.5,1375,755,Roselle Park,NJ,RentDigs.com,2019-09-18 03:13:22
4181,5668633209,0,1.0,1.0,0.5,1.0,1195,755,Saint Paul,MN,RentLingo,2019-12-26 11:31:38
4182,5668612602,0,1.0,1.0,0.5,1.0,1164,755,Owings Mills,MD,RentLingo,2019-12-26 11:08:10
4183,5668640741,7,1.0,1.0,0.5,1.0,1075,755,Austin,TX,RentLingo,2019-12-26 11:40:03
4184,5668609553,3,1.0,1.0,0.5,1.0,1066,755,Houston,TX,RentLingo,2019-12-26 11:04:36
4185,5509251760,5,1.0,1.0,1.0,1.0,750,755,Pittsburgh,PA,RentDigs.com,2019-09-18 04:30:10
4186,5668614972,4,1.0,1.0,0.5,1.0,716,755,Memphis,TN,RentLingo,2019-12-26 11:10:43
4187,5668620868,0,1.0,1.0,0.5,1.0,639,755,Springfield,MO,RentLingo,2019-12-26 11:17:06
4188,5668617059,0,1.0,1.0,0.5,1.0,2445,756,Brea,CA,RentLingo,2019-12-26 11:12:47
4189,5668609057,3,1.0,1.0,0.5,1.0,1634,756,Houston,TX,RentLingo,2019-12-26 11:04:06
4190,5664598010,8,1.0,0.0,0.5,0.0,1630,756,New Brunswick,NJ,RentLingo,2019-12-22 12:18:56
4191,5509177733,7,1.0,2.0,1.0,1.0,1495,756,Collingswood,NJ,RentDigs.com,2019-09-18 03:39:48
4192,5642315300,7,1.0,1.0,0.5,1.0,1464,756,Chicago,IL,RentLingo,2019-12-06 13:14:04
4193,5508756242,5,1.0,1.0,0.5,0.0,1225,756,Bladensburg,MD,RentDigs.com,2019-09-17 19:56:51
4194,5509270611,2,1.0,1.0,0.0,1.0,1200,756,Smyrna,GA,RentDigs.com,2019-09-18 04:50:33
4195,5508756138,7,1.0,1.0,0.5,0.0,1195,756,Bladensburg,MD,RentDigs.com,2019-09-17 19:56:44
4196,5668609687,4,1.0,1.0,0.5,1.0,1120,756,Houston,TX,RentLingo,2019-12-26 11:04:44
4197,5668635082,2,1.0,1.0,0.5,0.0,995,756,Lubbock,TX,RentLingo,2019-12-26 11:33:45
4198,5508813768,3,1.0,1.0,0.5,1.0,705,756,Greensboro,NC,RentDigs.com,2019-09-17 21:10:59
4199,5668611903,7,1.0,1.0,0.5,1.0,1962,757,Camarillo,CA,RentLingo,2019-12-26 11:07:33
4200,5509169206,5,1.0,1.0,0.5,0.0,1925,757,Hanover,MD,RentDigs.com,2019-09-18 03:32:02
4201,5508835671,0,1.0,1.0,0.5,1.0,1408,757,Denver,CO,RentDigs.com,2019-09-17 21:36:16
4202,5508862134,0,1.0,1.0,0.5,1.0,1242,757,Newport News,VA,RentDigs.com,2019-09-17 22:05:26
4203,5668616773,4,1.0,1.0,0.5,1.0,1202,757,Birmingham,AL,RentLingo,2019-12-26 11:12:28
4204,5668614990,10,1.0,1.0,0.5,1.0,895,757,Saint Marys,GA,RentLingo,2019-12-26 11:10:44
4205,5668627606,9,1.5,1.0,0.5,1.0,880,757,Leawood,KS,RentLingo,2019-12-26 11:24:37
4206,5664574925,3,1.0,1.0,0.5,1.0,565,757,Houston,TX,RentLingo,2019-12-22 11:48:53
4207,5664595875,4,1.0,2.0,0.5,0.0,2850,758,Washington,DC,RentLingo,2019-12-22 12:15:31
4208,5668611305,0,1.0,1.0,0.5,1.0,1719,758,Ann Arbor,MI,RentLingo,2019-12-26 11:06:47
4209,5509093284,1,1.0,1.0,1.0,1.0,1667,758,Pico Rivera,CA,RentDigs.com,2019-09-18 02:16:09
4210,5668612856,3,1.0,1.0,0.5,1.0,1650,758,Kent,WA,RentLingo,2019-12-26 11:08:26
4211,5664579706,0,1.0,1.0,0.5,0.5,1200,758,Delafield,WI,RentLingo,2019-12-22 11:56:03
4212,5508848874,0,1.0,1.0,0.5,0.0,1181,758,Denver,CO,RentDigs.com,2019-09-17 21:49:43
4213,5509027000,0,1.0,2.0,1.0,1.0,1000,758,New Bedford,MA,RentDigs.com,2019-09-18 01:02:51
4214,5664569202,0,1.0,1.0,0.5,0.0,949,758,San Antonio,TX,RentLingo,2019-12-22 11:42:10
4215,5668629897,4,1.0,1.0,0.5,0.0,800,758,Houston,TX,RentLingo,2019-12-26 11:27:35
4216,5668615367,5,1.0,1.0,0.5,1.0,734,758,San Antonio,TX,RentLingo,2019-12-26 11:11:13
4217,5654426748,0,1.0,2.0,0.5,0.0,675,758,Lincoln,NE,ListedBuy,2019-12-14 21:39:48
4218,5668612227,12,1.0,1.0,0.5,1.0,630,758,Anderson,IN,RentLingo,2019-12-26 11:07:51
4219,5668613166,0,1.0,1.0,0.5,1.0,2450,759,Walnut Creek,CA,RentLingo,2019-12-26 11:08:42
4220,5668638072,8,1.0,1.0,0.5,0.0,2053,759,Nashville,TN,RentLingo,2019-12-26 11:36:40
4221,5509158838,5,1.0,1.0,0.5,0.0,2050,759,Hanover,MD,RentDigs.com,2019-09-18 03:23:38
4222,5668630321,0,1.0,1.0,0.5,1.0,1705,759,Austin,TX,RentLingo,2019-12-26 11:28:07
4223,5668622491,2,1.0,1.0,0.5,1.0,1190,759,Apopka,FL,RentLingo,2019-12-26 11:18:43
4224,5508768446,2,1.0,1.0,0.5,0.0,1150,759,Plainfield,NJ,RentDigs.com,2019-09-17 20:12:01
4225,5509134082,3,1.0,1.0,0.5,0.0,1141,759,Lawrenceville,GA,RentDigs.com,2019-09-18 02:53:24
4226,5668626055,15,1.0,1.0,0.5,0.0,1120,759,Fredericksburg,VA,RentLingo,2019-12-26 11:22:34
4227,5653561733,9,1.0,1.0,0.5,0.5,1059,759,Burnsville,MN,RentLingo,2019-12-14 11:14:23
4228,5668609233,0,1.0,1.0,0.5,1.0,1029,759,Houston,TX,RentLingo,2019-12-26 11:04:17
4229,5668611037,11,1.0,1.0,0.5,1.0,877,759,Missouri City,TX,RentLingo,2019-12-26 11:06:26
4230,5668621334,12,1.0,1.0,0.5,0.5,739,759,Bloomington,IN,RentLingo,2019-12-26 11:17:32
4231,5668635743,0,1.0,2.0,0.5,1.0,675,759,Lufkin,TX,RentLingo,2019-12-26 11:34:22
4232,5508658740,17,1.0,1.0,0.5,1.0,670,759,Maumee,OH,RentDigs.com,2019-09-17 18:16:50
4233,5654897184,4,1.0,0.0,0.5,1.0,5000,760,Miami Beach,FL,RentDigs.com,2019-12-15 10:37:09
4234,5668612027,0,1.0,1.0,0.5,1.0,2240,760,Woburn,MA,RentLingo,2019-12-26 11:07:40
4235,5668638780,0,1.0,1.0,0.5,1.0,1915,760,Chicago,IL,RentLingo,2019-12-26 11:37:42
4236,5508778377,6,1.0,2.0,0.5,0.0,1850,760,Los Angeles,CA,RentDigs.com,2019-09-17 20:24:01
4237,5668636672,7,1.0,1.0,0.5,1.0,1595,760,Millburn,NJ,RentLingo,2019-12-26 11:35:27
4238,5668612310,10,1.0,1.0,0.5,0.0,1565,760,Odessa,TX,RentLingo,2019-12-26 11:07:55
4239,5668635581,0,1.0,1.0,0.5,1.0,1475,760,Burlington,VT,RentLingo,2019-12-26 11:34:11
4240,5509208932,3,1.5,1.0,1.0,1.0,1443,760,Crofton,MD,RentDigs.com,2019-09-18 04:01:32
4241,5668614280,0,1.0,2.0,0.5,1.0,1406,760,Chicago,IL,RentLingo,2019-12-26 11:09:51
4242,5668618265,1,1.0,3.0,0.5,0.0,1320,760,West Lafayette,IN,RentLingo,2019-12-26 11:14:05
4243,5659895578,1,1.0,1.0,0.5,0.5,1300,760,Minnetonka,MN,RentLingo,2019-12-18 10:51:03
4244,5668637840,3,1.0,1.0,0.5,0.0,1175,760,Montgomery,TX,RentLingo,2019-12-26 11:36:24
4245,5509130828,1,1.0,1.0,1.0,0.5,1175,760,Maple Shade,NJ,RentDigs.com,2019-09-18 02:50:19
4246,5508792640,4,1.0,1.0,0.5,1.0,1170,760,Dallas,TX,RentDigs.com,2019-09-17 20:41:40
4247,5668621395,14,1.0,3.0,0.5,0.0,1050,760,Champaign,IL,RentLingo,2019-12-26 11:17:37
4248,5509004673,2,1.0,1.0,0.5,0.0,975,760,Alpharetta,GA,RentDigs.com,2019-09-18 00:33:25
4249,5509106545,14,1.0,1.0,1.0,1.0,966,760,Arlington,TX,RentDigs.com,2019-09-18 02:29:06
4250,5509048213,4,1.0,1.0,0.5,0.0,960,760,Chapel Hill,NC,RentDigs.com,2019-09-18 01:28:18
4251,5668632698,3,1.0,2.0,0.5,0.0,890,760,Yakima,WA,RentLingo,2019-12-26 11:30:56
4252,5508854632,8,1.0,1.0,0.5,1.0,813,760,Cary,NC,RentDigs.com,2019-09-17 21:56:07
4253,5668614751,3,1.0,1.0,0.5,1.0,800,760,Lexington,KY,RentLingo,2019-12-26 11:10:26
4254,5668619474,5,1.0,1.0,0.5,1.0,774,760,Evansville,IN,RentLingo,2019-12-26 11:15:29
4255,5668621094,5,1.0,1.0,0.5,1.0,744,760,Fayetteville,AR,RentLingo,2019-12-26 11:17:18
4256,5508793990,9,1.0,1.0,0.5,1.0,695,760,Las Vegas,NV,RentDigs.com,2019-09-17 20:43:39
4257,5668618158,0,1.0,2.0,0.5,0.5,660,760,Lafayette,IN,RentLingo,2019-12-26 11:13:58
4258,5668620818,0,1.0,2.0,0.5,0.0,630,760,Springfield,MO,RentLingo,2019-12-26 11:17:03
4259,5668613261,4,1.0,1.0,0.5,1.0,2375,761,Watertown,MA,RentLingo,2019-12-26 11:08:47
4260,5508784708,3,1.0,1.0,0.5,1.0,2220,761,East Rutherford,NJ,RentDigs.com,2019-09-17 20:31:46
4261,5668639713,1,2.0,2.0,0.5,0.0,1750,761,Austin,TX,RentLingo,2019-12-26 11:38:54
4262,5509080435,11,1.0,1.0,1.0,0.0,1725,761,Kenmore,WA,RentDigs.com,2019-09-18 02:04:45
4263,5508862432,3,1.0,1.0,0.5,0.0,1228,761,Clermont,FL,RentDigs.com,2019-09-17 22:05:50
4264,5659898604,6,1.0,1.0,0.5,0.5,1150,761,Hartland,WI,RentLingo,2019-12-18 10:54:11
4265,5668225101,0,1.0,0.0,0.5,1.0,1751,762,Arlington,VA,RealRentals,2019-12-25 20:17:09
4266,5668630758,9,1.0,1.0,0.5,1.0,1551,762,Dallas,TX,RentLingo,2019-12-26 11:28:36
4267,5664567398,3,1.0,1.0,0.5,1.0,1495,762,Warren,RI,RentLingo,2019-12-22 11:40:30
4268,5668636955,2,1.0,1.0,0.5,0.0,1400,762,Mundelein,IL,RentLingo,2019-12-26 11:35:39
4269,5668613377,5,1.0,1.0,0.5,1.0,1314,762,Atlanta,GA,RentLingo,2019-12-26 11:08:52
4270,5509049717,2,1.0,1.0,0.5,0.0,3733,763,Santa Monica,CA,RentDigs.com,2019-09-18 01:30:11
4271,5668621365,7,1.0,2.0,0.5,0.0,3160,763,Champaign,IL,RentLingo,2019-12-26 11:17:35
4272,5509011092,0,1.0,1.0,0.5,0.0,3135,763,Marina Del Rey,CA,RentDigs.com,2019-09-18 00:41:43
4273,5668611897,5,1.0,1.0,0.5,0.5,1455,763,Broomfield,CO,RentLingo,2019-12-26 11:07:33
4274,5509140832,9,1.0,1.0,0.5,0.0,1190,763,Glen Burnie,MD,RentDigs.com,2019-09-18 03:01:14
4275,5509143857,9,1.0,1.0,0.0,1.0,1190,763,Glen Burnie,MD,RentDigs.com,2019-09-18 03:04:46
4276,5509143661,0,1.0,1.0,1.0,1.0,1055,763,Glen Burnie,MD,RentDigs.com,2019-09-18 03:04:34
4277,5508781345,0,1.0,1.0,0.5,0.0,1027,763,Las Vegas,NV,RentDigs.com,2019-09-17 20:27:59
4278,5668628388,5,2.0,2.0,0.5,0.5,2199,764,Seattle,WA,RentLingo,2019-12-26 11:25:43
4279,5508815713,6,1.0,1.0,0.5,0.0,1349,764,Norfolk,VA,RentDigs.com,2019-09-17 21:13:29
4280,5508825809,0,1.0,1.0,0.5,1.0,1309,764,Norfolk,VA,RentDigs.com,2019-09-17 21:24:50
4281,5668611250,2,1.0,1.0,0.5,1.0,920,764,Atlanta,GA,RentLingo,2019-12-26 11:06:44
4282,5659919645,0,1.0,1.0,0.5,1.0,725,764,Harrisburg,SD,RentLingo,2019-12-18 11:17:57
4283,5668626197,2,1.0,1.0,0.5,0.0,2935,765,Los Angeles,CA,RentLingo,2019-12-26 11:22:40
4284,5668613587,2,1.0,2.0,0.5,1.0,2626,765,Allston,MA,RentLingo,2019-12-26 11:09:03
4285,5659895563,11,1.0,1.0,0.5,1.0,1425,765,Woodbury,MN,RentLingo,2019-12-18 10:51:02
4286,5509030517,9,1.0,1.0,0.5,0.0,1380,765,Flanders,NJ,RentDigs.com,2019-09-18 01:06:56
4287,5509031884,9,1.0,1.0,0.5,0.0,1380,765,Flanders,NJ,RentDigs.com,2019-09-18 01:08:29
4288,5509030525,6,1.0,1.0,0.5,1.0,1320,765,Flanders,NJ,RentDigs.com,2019-09-18 01:06:57
4289,5509031892,0,1.0,1.0,0.5,0.0,1225,765,Flanders,NJ,RentDigs.com,2019-09-18 01:08:29
4290,5509029769,2,1.0,1.0,0.5,1.0,1205,765,Flanders,NJ,RentDigs.com,2019-09-18 01:06:09
4291,5509030369,1,1.0,1.0,1.0,1.0,1180,765,Flanders,NJ,RentDigs.com,2019-09-18 01:06:47
4292,5509067862,1,1.0,2.0,0.5,0.0,1175,765,Manchester,NH,RentDigs.com,2019-09-18 01:52:15
4293,5668631760,5,1.0,1.0,0.5,0.0,1016,765,Austin,TX,RentLingo,2019-12-26 11:29:35
4294,5668609353,1,1.0,1.0,0.5,0.5,925,765,Houston,TX,RentLingo,2019-12-26 11:04:24
4295,5664579703,10,2.0,2.0,0.5,0.0,858,765,Milwaukee,WI,RentLingo,2019-12-22 11:56:03
4296,5664570456,0,1.0,1.0,0.5,1.0,369,765,Lebanon,IN,RentLingo,2019-12-22 11:43:45
4297,5508976102,4,1.0,1.0,0.5,0.0,2240,766,Edgewater,NJ,RentDigs.com,2019-09-18 00:00:38
4298,5668638969,8,1.0,1.0,0.5,0.0,1695,766,Nashville,TN,RentLingo,2019-12-26 11:37:56
4299,5508776259,11,1.0,1.0,0.5,0.0,1135,766,Sarasota,FL,RentDigs.com,2019-09-17 20:21:28
4300,5668631816,4,1.0,1.0,0.5,0.0,1035,766,Austin,TX,RentLingo,2019-12-26 11:29:40
4301,5668618339,8,1.0,1.0,0.5,1.0,925,766,Lafayette,IN,RentLingo,2019-12-26 11:14:09
4302,5668617867,7,1.0,1.0,0.5,0.0,640,766,Fond Du Lac,WI,RentLingo,2019-12-26 11:13:39
4303,5668617931,11,1.0,1.0,0.5,1.0,288,766,Michigan City,IN,RentLingo,2019-12-26 11:13:43
4304,5509158159,0,1.0,1.0,1.0,1.0,1640,767,Hanover,MD,RentDigs.com,2019-09-18 03:22:38
4305,5509162790,9,1.0,1.0,1.0,1.0,1617,767,Hanover,MD,RentDigs.com,2019-09-18 03:27:21
4306,5668640182,0,1.0,2.0,0.5,0.5,1599,767,Saint Paul,MN,RentLingo,2019-12-26 11:39:27
4307,5668632438,1,1.0,1.0,0.5,0.0,1264,767,Austin,TX,RentLingo,2019-12-26 11:30:34
4308,5668612683,11,1.0,1.0,0.5,1.0,1161,767,Renton,WA,RentLingo,2019-12-26 11:08:14
4309,5668632481,1,1.0,1.0,0.5,0.0,1019,767,Round Rock,TX,RentLingo,2019-12-26 11:30:38
4310,5509048494,6,1.0,1.0,0.5,0.0,810,767,Chapel Hill,NC,RentDigs.com,2019-09-18 01:28:39
4311,5668616476,0,1.0,1.0,0.5,1.0,795,767,Lakeville,IN,RentLingo,2019-12-26 11:12:10
4312,5668619500,3,1.0,1.0,0.5,1.0,636,767,New Carlisle,IN,RentLingo,2019-12-26 11:15:31
4313,5509224887,1,1.0,1.0,0.0,1.0,3294,768,Jersey City,NJ,RentDigs.com,2019-09-18 04:11:42
4314,5508974232,0,1.0,1.0,0.5,1.0,1409,768,Fort Collins,CO,RentDigs.com,2019-09-17 23:58:46
4315,5508976092,11,1.0,1.0,0.5,0.5,1407,768,Fort Collins,CO,RentDigs.com,2019-09-18 00:00:38
4316,5668625671,2,1.0,1.0,0.5,1.0,1400,768,Milwaukee,WI,RentLingo,2019-12-26 11:22:11
4317,5668614825,9,1.0,1.0,0.5,1.0,1150,768,West Haven,UT,RentLingo,2019-12-26 11:10:32
4318,5668611637,10,1.0,1.0,0.5,1.0,1149,768,Hampton,VA,RentLingo,2019-12-26 11:07:16
4319,5668631836,4,1.0,1.0,0.5,0.0,1085,768,Round Rock,TX,RentLingo,2019-12-26 11:29:42
4320,5508987075,11,1.0,1.0,0.5,0.0,915,768,Dallas,TX,RentDigs.com,2019-09-18 00:11:54
4321,5659914616,6,1.0,1.0,0.5,1.0,850,768,Beaver Dam,WI,RentLingo,2019-12-18 11:11:35
4322,5668640460,8,1.0,1.0,0.5,1.0,750,768,Sioux Falls,SD,RentLingo,2019-12-26 11:39:46
4323,5668638221,1,1.0,1.0,0.5,0.5,4500,769,San Francisco,CA,RentLingo,2019-12-26 11:36:56
4324,5668612992,2,1.0,1.0,0.5,1.0,3595,769,San Francisco,CA,RentLingo,2019-12-26 11:08:33
4325,5508894722,0,1.0,1.0,0.5,0.0,1250,769,Dallas,TX,RentDigs.com,2019-09-17 22:41:08
4326,5508842729,10,1.0,1.0,0.5,0.0,1113,769,Palm Harbor,FL,RentDigs.com,2019-09-17 21:43:06
4327,5668622536,1,1.0,1.0,0.5,0.0,1033,769,San Antonio,TX,RentLingo,2019-12-26 11:18:45
4328,5668632033,1,1.0,1.0,0.5,0.0,894,769,Austin,TX,RentLingo,2019-12-26 11:29:59
4329,5509152528,0,1.0,1.0,1.0,1.0,1750,770,Elizabeth,NJ,RentDigs.com,2019-09-18 03:14:58
4330,5508926658,7,1.0,1.0,0.5,0.0,1745,770,Rockville,MD,RentDigs.com,2019-09-17 23:12:08
4331,5509165579,11,1.0,1.0,0.5,0.0,1632,770,Hanover,MD,RentDigs.com,2019-09-18 03:29:01
4332,5668624535,9,1.0,1.0,0.5,1.0,1475,770,Lynnwood,WA,RentLingo,2019-12-26 11:20:47
4333,5664576891,2,1.0,2.0,0.5,0.5,1455,770,Madison,WI,RentLingo,2019-12-22 11:51:52
4334,5668624337,2,1.0,1.0,0.5,1.0,1425,770,Gaithersburg,MD,RentLingo,2019-12-26 11:20:33
4335,5508685625,0,1.0,1.0,0.5,0.0,1380,770,Dallas,TX,RentDigs.com,2019-09-17 18:40:11
4336,5668612583,3,1.0,1.0,0.5,1.0,1325,770,Columbia,MD,RentLingo,2019-12-26 11:08:09
4337,5668613400,0,1.0,1.0,0.5,1.0,1271,770,Woodstock,GA,RentLingo,2019-12-26 11:08:53
4338,5664595861,5,1.0,2.0,0.5,0.5,1250,770,Goffstown,NH,RentLingo,2019-12-22 12:15:30
4339,5509144563,1,1.0,1.0,0.5,1.0,1190,770,Glen Burnie,MD,RentDigs.com,2019-09-18 03:05:22
4340,5509136103,4,1.0,1.0,0.5,1.0,1185,770,Glen Burnie,MD,RentDigs.com,2019-09-18 02:55:53
4341,5509259852,9,1.0,1.0,0.0,0.0,1185,770,Trenton,NJ,RentDigs.com,2019-09-18 04:38:46
4342,5668642976,0,1.0,2.0,0.5,0.0,1025,770,Salt Lake City,UT,RentLingo,2019-12-26 11:42:17
4343,5509028942,3,1.0,1.0,0.5,1.0,931,770,Cincinnati,OH,RentDigs.com,2019-09-18 01:05:19
4344,5508724092,8,1.0,1.0,0.5,1.0,905,770,Burlington,NC,RentDigs.com,2019-09-17 19:15:20
4345,5668615295,2,1.0,1.0,0.5,1.0,850,770,Cincinnati,OH,RentLingo,2019-12-26 11:11:08
4346,5665215008,3,1.0,2.0,0.5,0.0,845,770,North Las Vegas,NV,ListedBuy,2019-12-22 21:26:45
4347,5668621056,14,1.0,2.0,0.5,1.0,783,770,Rogers,AR,RentLingo,2019-12-26 11:17:15
4348,5659275929,4,1.0,1.0,0.5,0.0,750,770,High Point,NC,ListedBuy,2019-12-17 21:27:31
4349,5508802608,0,1.0,1.0,0.5,0.0,750,770,High Point,NC,RentDigs.com,2019-09-17 20:56:06
4350,5508692258,3,1.0,2.0,0.5,0.0,675,770,Winston Salem,NC,RentDigs.com,2019-09-17 18:45:23
4351,5668619004,6,1.0,1.0,0.5,1.0,650,770,Grand Ledge,MI,RentLingo,2019-12-26 11:14:55
4352,5668620342,8,1.0,1.0,0.5,1.0,625,770,Bloomington,IL,RentLingo,2019-12-26 11:16:32
4353,5509239783,9,1.0,1.0,0.0,1.0,2490,771,Pasadena,CA,RentDigs.com,2019-09-18 04:21:19
4354,5509031037,10,1.0,1.0,0.5,0.0,1565,771,Flanders,NJ,RentDigs.com,2019-09-18 01:07:35
4355,5668610382,5,1.0,1.0,0.5,0.0,1035,771,San Antonio,TX,RentLingo,2019-12-26 11:05:19
4356,5509225175,5,1.0,1.0,1.0,0.0,1005,771,Euless,TX,RentDigs.com,2019-09-18 04:11:56
4357,5508843577,9,1.0,1.0,0.5,0.0,975,771,Stow,OH,RentDigs.com,2019-09-17 21:43:52
4358,5668226906,5,1.0,1.0,0.5,0.0,2173,772,Washington,DC,RealRentals,2019-12-25 20:21:37
4359,5668226121,0,1.0,1.0,0.5,0.0,1967,772,Washington,DC,RealRentals,2019-12-25 20:20:11
4360,5668226088,1,1.0,1.0,0.5,0.0,1964,772,Washington,DC,RealRentals,2019-12-25 20:20:06
4361,5509228941,4,1.0,1.0,1.0,0.0,1420,772,Plainsboro,NJ,RentDigs.com,2019-09-18 04:14:05
4362,5509268735,7,1.0,1.0,0.5,1.0,1390,772,Lawrence,NJ,RentDigs.com,2019-09-18 04:48:32
4363,5668631700,0,1.0,1.0,0.5,0.0,1259,772,Austin,TX,RentLingo,2019-12-26 11:29:31
4364,5509228091,0,1.0,1.0,0.5,1.0,1220,772,Plainsboro,NJ,RentDigs.com,2019-09-18 04:13:38
4365,5668619316,10,1.0,1.0,0.5,1.0,1025,772,Hampstead,NC,RentLingo,2019-12-26 11:15:17
4366,5664569245,0,1.0,1.0,0.5,0.0,993,772,San Antonio,TX,RentLingo,2019-12-22 11:42:14
4367,5664577865,2,1.0,1.0,0.5,1.0,1595,773,Orland Park,IL,RentLingo,2019-12-22 11:53:20
4368,5668633032,5,1.0,1.0,0.5,0.5,1515,773,Eagan,MN,RentLingo,2019-12-26 11:31:25
4369,5668614098,6,1.0,1.0,0.5,1.0,1515,773,Dallas,TX,RentLingo,2019-12-26 11:09:36
4370,5659897536,4,1.0,1.0,0.5,0.5,1090,773,Pewaukee,WI,RentLingo,2019-12-18 10:52:57
4371,5668639367,0,1.0,1.0,0.5,1.0,975,773,Macon,GA,RentLingo,2019-12-26 11:38:28
4372,5508878264,3,2.0,2.0,0.5,0.0,945,773,Dallas,TX,RentDigs.com,2019-09-17 22:24:38
4373,5509234872,8,1.0,1.0,0.5,0.0,2564,774,Pasadena,CA,RentDigs.com,2019-09-18 04:18:44
4374,5509131769,8,1.0,1.0,1.0,0.0,2207,774,Long Beach,CA,RentDigs.com,2019-09-18 02:51:01
4375,5668621478,2,2.0,2.0,0.5,0.0,1960,774,Champaign,IL,RentLingo,2019-12-26 11:17:42
4376,5668612454,0,1.0,1.0,0.5,1.0,1365,774,Suwanee,GA,RentLingo,2019-12-26 11:08:02
4377,5509240251,3,1.0,1.0,1.0,1.0,1310,774,Grapevine,TX,RentDigs.com,2019-09-18 04:21:42
4378,5664596254,3,1.0,1.0,0.5,1.0,1300,774,Milwaukee,WI,RentLingo,2019-12-22 12:16:04
4379,5668629596,9,1.0,1.0,0.5,0.0,1127,774,Leander,TX,RentLingo,2019-12-26 11:27:08
4380,5668636657,0,1.0,1.0,0.5,1.0,1125,774,Phoenix,AZ,RentLingo,2019-12-26 11:35:26
4381,5668614156,13,1.0,1.0,0.5,1.0,1050,774,Plano,TX,RentLingo,2019-12-26 11:09:41
4382,5668623189,11,1.0,1.0,0.5,1.0,1010,774,Omaha,NE,RentLingo,2019-12-26 11:19:22
4383,5668610423,10,1.0,1.0,0.5,0.0,959,774,San Antonio,TX,RentLingo,2019-12-26 11:05:22
